Customer ID,City,State,Latitude,Longitude
38306,Herrings Crossroads,OK,35.1214,-77.8661
38345,Herrings Crossroads,OK,35.1214,-77.8661
38346,Herrings Crossroads,OK,35.1214,-77.8661
38362,Herrings Crossroads,OK,35.1214,-77.8661
38364,Herrings Crossroads,OK,35.1214,-77.8661
38400,Herrings Crossroads,OK,35.1214,-77.8661
38401,Herrings Crossroads,OK,35.1214,-77.8661
38405,Herrings Crossroads,OK,35.1214,-77.8661
38444,Herrings Crossroads,OK,35.1214,-77.8661
38445,Herrings Crossroads,OK,35.1214,-77.8661
38470,Herrings Crossroads,OK,35.1214,-77.8661
38474,Herrings Crossroads,OK,35.1214,-77.8661
38504,Herrings Crossroads,OK,35.1214,-77.8661
38514,Herrings Crossroads,OK,35.1214,-77.8661
38570,Herrings Crossroads,OK,35.1214,-77.8661
38635,Herrings Crossroads,OK,35.1214,-77.8661
38646,Herrings Crossroads,OK,35.1214,-77.8661
38716,Herrings Crossroads,OK,35.1214,-77.8661
38729,Herrings Crossroads,OK,35.1214,-77.8661
38731,Herrings Crossroads,OK,35.1214,-77.8661
38751,Herrings Crossroads,OK,35.1214,-77.8661
38829,Herrings Crossroads,OK,35.1214,-77.8661
38830,Herrings Crossroads,OK,35.1214,-77.8661
38906,Herrings Crossroads,OK,35.1214,-77.8661
38911,Herrings Crossroads,OK,35.1214,-77.8661
38913,Herrings Crossroads,OK,35.1214,-77.8661
38936,Herrings Crossroads,OK,35.1214,-77.8661
38991,Herrings Crossroads,OK,35.1214,-77.8661
38992,Herrings Crossroads,OK,35.1214,-77.8661
39004,Herrings Crossroads,OK,35.1214,-77.8661
39012,Herrings Crossroads,OK,35.1214,-77.8661
39053,Herrings Crossroads,OK,35.1214,-77.8661
39092,Herrings Crossroads,OK,35.1214,-77.8661
39096,Herrings Crossroads,OK,35.1214,-77.8661
39172,Herrings Crossroads,OK,35.1214,-77.8661
39174,Herrings Crossroads,OK,35.1214,-77.8661
39217,Herrings Crossroads,OK,35.1214,-77.8661
39220,Herrings Crossroads,OK,35.1214,-77.8661
39291,Herrings Crossroads,OK,35.1214,-77.8661
39307,Herrings Crossroads,OK,35.1214,-77.8661
39325,Herrings Crossroads,OK,35.1214,-77.8661
39326,Herrings Crossroads,OK,35.1214,-77.8661
39333,Herrings Crossroads,OK,35.1214,-77.8661
39397,Herrings Crossroads,OK,35.1214,-77.8661
39448,Herrings Crossroads,OK,35.1214,-77.8661
39462,Herrings Crossroads,OK,35.1214,-77.8661
39465,Herrings Crossroads,OK,35.1214,-77.8661
39495,Herrings Crossroads,OK,35.1214,-77.8661
39506,Herrings Crossroads,OK,35.1214,-77.8661
39510,Herrings Crossroads,OK,35.1214,-77.8661
39511,Herrings Crossroads,OK,35.1214,-77.8661
39524,Herrings Crossroads,OK,35.1214,-77.8661
39537,Herrings Crossroads,OK,35.1214,-77.8661
39543,Herrings Crossroads,OK,35.1214,-77.8661
39545,Herrings Crossroads,OK,35.1214,-77.8661
39576,Herrings Crossroads,OK,35.1214,-77.8661
39716,Herrings Crossroads,OK,35.1214,-77.8661
39783,Herrings Crossroads,OK,35.1214,-77.8661
39820,Herrings Crossroads,OK,35.1214,-77.8661
39833,Herrings Crossroads,OK,35.1214,-77.8661
39834,Herrings Crossroads,OK,35.1214,-77.8661
39856,Herrings Crossroads,OK,35.1214,-77.8661
39917,Herrings Crossroads,OK,35.1214,-77.8661
39924,Herrings Crossroads,OK,35.1214,-77.8661
39951,Herrings Crossroads,OK,35.1214,-77.8661
39969,Herrings Crossroads,OK,35.1214,-77.8661
40042,Herrings Crossroads,OK,35.1214,-77.8661
40043,Herrings Crossroads,OK,35.1214,-77.8661
40051,Herrings Crossroads,OK,35.1214,-77.8661
40058,Herrings Crossroads,OK,35.1214,-77.8661
40066,Herrings Crossroads,OK,35.1214,-77.8661
40140,Herrings Crossroads,OK,35.1214,-77.8661
40155,Herrings Crossroads,OK,35.1214,-77.8661
40184,Herrings Crossroads,OK,35.1214,-77.8661
40203,Herrings Crossroads,OK,35.1214,-77.8661
40252,Herrings Crossroads,OK,35.1214,-77.8661
40258,Herrings Crossroads,OK,35.1214,-77.8661
40291,Herrings Crossroads,OK,35.1214,-77.8661
40292,Herrings Crossroads,OK,35.1214,-77.8661
40333,Herrings Crossroads,OK,35.1214,-77.8661
40379,Herrings Crossroads,OK,35.1214,-77.8661
40400,Herrings Crossroads,OK,35.1214,-77.8661
40405,Herrings Crossroads,OK,35.1214,-77.8661
40409,Herrings Crossroads,OK,35.1214,-77.8661
40421,Herrings Crossroads,OK,35.1214,-77.8661
40451,Herrings Crossroads,OK,35.1214,-77.8661
40453,Herrings Crossroads,OK,35.1214,-77.8661
40457,Herrings Crossroads,OK,35.1214,-77.8661
40469,Herrings Crossroads,OK,35.1214,-77.8661
40476,Herrings Crossroads,OK,35.1214,-77.8661
40486,Herrings Crossroads,OK,35.1214,-77.8661
40491,Herrings Crossroads,OK,35.1214,-77.8661
40511,Herrings Crossroads,OK,35.1214,-77.8661
40512,Herrings Crossroads,OK,35.1214,-77.8661
40547,Herrings Crossroads,OK,35.1214,-77.8661
40548,Herrings Crossroads,OK,35.1214,-77.8661
40549,Herrings Crossroads,OK,35.1214,-77.8661
40561,Herrings Crossroads,OK,35.1214,-77.8661
40562,Herrings Crossroads,OK,35.1214,-77.8661
40573,Herrings Crossroads,OK,35.1214,-77.8661
40583,Herrings Crossroads,OK,35.1214,-77.8661
40584,Herrings Crossroads,OK,35.1214,-77.8661
40592,Herrings Crossroads,OK,35.1214,-77.8661
40607,Herrings Crossroads,OK,35.1214,-77.8661
40611,Herrings Crossroads,OK,35.1214,-77.8661
40644,Herrings Crossroads,OK,35.1214,-77.8661
40645,Herrings Crossroads,OK,35.1214,-77.8661
40658,Herrings Crossroads,OK,35.1214,-77.8661
40666,Herrings Crossroads,OK,35.1214,-77.8661
40679,Herrings Crossroads,OK,35.1214,-77.8661
40697,Herrings Crossroads,OK,35.1214,-77.8661
40711,Herrings Crossroads,OK,35.1214,-77.8661
40724,Herrings Crossroads,OK,35.1214,-77.8661
40727,Herrings Crossroads,OK,35.1214,-77.8661
40735,Herrings Crossroads,OK,35.1214,-77.8661
40749,Herrings Crossroads,OK,35.1214,-77.8661
40753,Herrings Crossroads,OK,35.1214,-77.8661
40754,Herrings Crossroads,OK,35.1214,-77.8661
40759,Herrings Crossroads,OK,35.1214,-77.8661
40771,Herrings Crossroads,OK,35.1214,-77.8661
40794,Herrings Crossroads,OK,35.1214,-77.8661
40795,Herrings Crossroads,OK,35.1214,-77.8661
40844,Herrings Crossroads,OK,35.1214,-77.8661
40845,Herrings Crossroads,OK,35.1214,-77.8661
40847,Herrings Crossroads,OK,35.1214,-77.8661
40848,Herrings Crossroads,OK,35.1214,-77.8661
40849,Herrings Crossroads,OK,35.1214,-77.8661
40856,Herrings Crossroads,OK,35.1214,-77.8661
40899,Herrings Crossroads,OK,35.1214,-77.8661
40900,Herrings Crossroads,OK,35.1214,-77.8661
40921,Herrings Crossroads,OK,35.1214,-77.8661
40941,Herrings Crossroads,OK,35.1214,-77.8661
40951,Herrings Crossroads,OK,35.1214,-77.8661
40962,Herrings Crossroads,OK,35.1214,-77.8661
40972,Herrings Crossroads,OK,35.1214,-77.8661
40973,Herrings Crossroads,OK,35.1214,-77.8661
40974,Herrings Crossroads,OK,35.1214,-77.8661
40975,Herrings Crossroads,OK,35.1214,-77.8661
40986,Herrings Crossroads,OK,35.1214,-77.8661
40987,Herrings Crossroads,OK,35.1214,-77.8661
40993,Herrings Crossroads,OK,35.1214,-77.8661
41004,Herrings Crossroads,OK,35.1214,-77.8661
41007,Herrings Crossroads,OK,35.1214,-77.8661
41013,Herrings Crossroads,OK,35.1214,-77.8661
41023,Herrings Crossroads,OK,35.1214,-77.8661
41032,Herrings Crossroads,OK,35.1214,-77.8661
41037,Herrings Crossroads,OK,35.1214,-77.8661
41045,Herrings Crossroads,OK,35.1214,-77.8661
41050,Herrings Crossroads,OK,35.1214,-77.8661
41051,Herrings Crossroads,OK,35.1214,-77.8661
41077,Herrings Crossroads,OK,35.1214,-77.8661
41078,Herrings Crossroads,OK,35.1214,-77.8661
41079,Herrings Crossroads,OK,35.1214,-77.8661
41089,Herrings Crossroads,OK,35.1214,-77.8661
41098,Herrings Crossroads,OK,35.1214,-77.8661
41124,Herrings Crossroads,OK,35.1214,-77.8661
41125,Herrings Crossroads,OK,35.1214,-77.8661
41127,Herrings Crossroads,OK,35.1214,-77.8661
41129,Herrings Crossroads,OK,35.1214,-77.8661
41130,Herrings Crossroads,OK,35.1214,-77.8661
41191,Herrings Crossroads,OK,35.1214,-77.8661
41217,Herrings Crossroads,OK,35.1214,-77.8661
41221,Herrings Crossroads,OK,35.1214,-77.8661
41223,Herrings Crossroads,OK,35.1214,-77.8661
41231,Herrings Crossroads,OK,35.1214,-77.8661
41254,Herrings Crossroads,OK,35.1214,-77.8661
41257,Herrings Crossroads,OK,35.1214,-77.8661
41258,Herrings Crossroads,OK,35.1214,-77.8661
41264,Herrings Crossroads,OK,35.1214,-77.8661
41274,Herrings Crossroads,OK,35.1214,-77.8661
41275,Herrings Crossroads,OK,35.1214,-77.8661
41308,Herrings Crossroads,OK,35.1214,-77.8661
41316,Herrings Crossroads,OK,35.1214,-77.8661
41555,Herrings Crossroads,OK,35.1214,-77.8661
41560,Herrings Crossroads,OK,35.1214,-77.8661
41562,Herrings Crossroads,OK,35.1214,-77.8661
41566,Herrings Crossroads,OK,35.1214,-77.8661
41569,Herrings Crossroads,OK,35.1214,-77.8661
41571,Herrings Crossroads,OK,35.1214,-77.8661
41572,Herrings Crossroads,OK,35.1214,-77.8661
41573,Herrings Crossroads,OK,35.1214,-77.8661
41576,Herrings Crossroads,OK,35.1214,-77.8661
41577,Herrings Crossroads,OK,35.1214,-77.8661
41579,Herrings Crossroads,OK,35.1214,-77.8661
41580,Herrings Crossroads,OK,35.1214,-77.8661
41586,Herrings Crossroads,OK,35.1214,-77.8661
41628,Herrings Crossroads,OK,35.1214,-77.8661
41629,Herrings Crossroads,OK,35.1214,-77.8661
41633,Herrings Crossroads,OK,35.1214,-77.8661
41640,Herrings Crossroads,OK,35.1214,-77.8661
41644,Herrings Crossroads,OK,35.1214,-77.8661
41645,Herrings Crossroads,OK,35.1214,-77.8661
41646,Herrings Crossroads,OK,35.1214,-77.8661
41661,Herrings Crossroads,OK,35.1214,-77.8661
41679,Herrings Crossroads,OK,35.1214,-77.8661
41694,Herrings Crossroads,OK,35.1214,-77.8661
41695,Herrings Crossroads,OK,35.1214,-77.8661
41702,Herrings Crossroads,OK,35.1214,-77.8661
41704,Herrings Crossroads,OK,35.1214,-77.8661
41723,Herrings Crossroads,OK,35.1214,-77.8661
41729,Herrings Crossroads,OK,35.1214,-77.8661
41731,Herrings Crossroads,OK,35.1214,-77.8661
41750,Herrings Crossroads,OK,35.1214,-77.8661
41779,Herrings Crossroads,OK,35.1214,-77.8661
41785,Herrings Crossroads,OK,35.1214,-77.8661
41822,Herrings Crossroads,OK,35.1214,-77.8661
41823,Herrings Crossroads,OK,35.1214,-77.8661
41828,Herrings Crossroads,OK,35.1214,-77.8661
41908,Herrings Crossroads,OK,35.1214,-77.8661
41910,Herrings Crossroads,OK,35.1214,-77.8661
41929,Herrings Crossroads,OK,35.1214,-77.8661
41932,Herrings Crossroads,OK,35.1214,-77.8661
41963,Herrings Crossroads,OK,35.1214,-77.8661
41964,Herrings Crossroads,OK,35.1214,-77.8661
41978,Herrings Crossroads,OK,35.1214,-77.8661
42015,Herrings Crossroads,OK,35.1214,-77.8661
42041,Herrings Crossroads,OK,35.1214,-77.8661
42059,Herrings Crossroads,OK,35.1214,-77.8661
42064,Herrings Crossroads,OK,35.1214,-77.8661
42081,Herrings Crossroads,OK,35.1214,-77.8661
42082,Herrings Crossroads,OK,35.1214,-77.8661
42134,Herrings Crossroads,OK,35.1214,-77.8661
42159,Herrings Crossroads,OK,35.1214,-77.8661
42170,Herrings Crossroads,OK,35.1214,-77.8661
42171,Herrings Crossroads,OK,35.1214,-77.8661
42218,Herrings Crossroads,OK,35.1214,-77.8661
42220,Herrings Crossroads,OK,35.1214,-77.8661
42221,Herrings Crossroads,OK,35.1214,-77.8661
42223,Herrings Crossroads,OK,35.1214,-77.8661
42267,Herrings Crossroads,OK,35.1214,-77.8661
42268,Herrings Crossroads,OK,35.1214,-77.8661
42279,Herrings Crossroads,OK,35.1214,-77.8661
42284,Herrings Crossroads,OK,35.1214,-77.8661
42308,Herrings Crossroads,OK,35.1214,-77.8661
42312,Herrings Crossroads,OK,35.1214,-77.8661
42313,Herrings Crossroads,OK,35.1214,-77.8661
42314,Herrings Crossroads,OK,35.1214,-77.8661
42345,Herrings Crossroads,OK,35.1214,-77.8661
42383,Herrings Crossroads,OK,35.1214,-77.8661
42395,Herrings Crossroads,OK,35.1214,-77.8661
42418,Herrings Crossroads,OK,35.1214,-77.8661
42424,Herrings Crossroads,OK,35.1214,-77.8661
42426,Herrings Crossroads,OK,35.1214,-77.8661
42429,Herrings Crossroads,OK,35.1214,-77.8661
42438,Herrings Crossroads,OK,35.1214,-77.8661
42466,Herrings Crossroads,OK,35.1214,-77.8661
42510,Herrings Crossroads,OK,35.1214,-77.8661
42524,Herrings Crossroads,OK,35.1214,-77.8661
42525,Herrings Crossroads,OK,35.1214,-77.8661
42546,Herrings Crossroads,OK,35.1214,-77.8661
42564,Herrings Crossroads,OK,35.1214,-77.8661
42567,Herrings Crossroads,OK,35.1214,-77.8661
42578,Herrings Crossroads,OK,35.1214,-77.8661
42581,Herrings Crossroads,OK,35.1214,-77.8661
42582,Herrings Crossroads,OK,35.1214,-77.8661
42597,Herrings Crossroads,OK,35.1214,-77.8661
42599,Herrings Crossroads,OK,35.1214,-77.8661
42609,Herrings Crossroads,OK,35.1214,-77.8661
42615,Herrings Crossroads,OK,35.1214,-77.8661
42617,Herrings Crossroads,OK,35.1214,-77.8661
42623,Herrings Crossroads,OK,35.1214,-77.8661
42629,Herrings Crossroads,OK,35.1214,-77.8661
42633,Herrings Crossroads,OK,35.1214,-77.8661
42639,Herrings Crossroads,OK,35.1214,-77.8661
42647,Herrings Crossroads,OK,35.1214,-77.8661
42648,Herrings Crossroads,OK,35.1214,-77.8661
42654,Herrings Crossroads,OK,35.1214,-77.8661
42663,Herrings Crossroads,OK,35.1214,-77.8661
42681,Herrings Crossroads,OK,35.1214,-77.8661
42686,Herrings Crossroads,OK,35.1214,-77.8661
42688,Herrings Crossroads,OK,35.1214,-77.8661
42700,Herrings Crossroads,OK,35.1214,-77.8661
42712,Herrings Crossroads,OK,35.1214,-77.8661
42714,Herrings Crossroads,OK,35.1214,-77.8661
42716,Herrings Crossroads,OK,35.1214,-77.8661
42717,Herrings Crossroads,OK,35.1214,-77.8661
42725,Herrings Crossroads,OK,35.1214,-77.8661
42728,Herrings Crossroads,OK,35.1214,-77.8661
42734,Herrings Crossroads,OK,35.1214,-77.8661
42735,Herrings Crossroads,OK,35.1214,-77.8661
42736,Herrings Crossroads,OK,35.1214,-77.8661
42748,Herrings Crossroads,OK,35.1214,-77.8661
42754,Herrings Crossroads,OK,35.1214,-77.8661
42755,Herrings Crossroads,OK,35.1214,-77.8661
42756,Herrings Crossroads,OK,35.1214,-77.8661
42799,Herrings Crossroads,OK,35.1214,-77.8661
42809,Herrings Crossroads,OK,35.1214,-77.8661
42811,Herrings Crossroads,OK,35.1214,-77.8661
42812,Herrings Crossroads,OK,35.1214,-77.8661
42815,Herrings Crossroads,OK,35.1214,-77.8661
42820,Herrings Crossroads,OK,35.1214,-77.8661
42821,Herrings Crossroads,OK,35.1214,-77.8661
42824,Herrings Crossroads,OK,35.1214,-77.8661
42837,Herrings Crossroads,OK,35.1214,-77.8661
42838,Herrings Crossroads,OK,35.1214,-77.8661
42841,Herrings Crossroads,OK,35.1214,-77.8661
42843,Herrings Crossroads,OK,35.1214,-77.8661
42858,Herrings Crossroads,OK,35.1214,-77.8661
42875,Herrings Crossroads,OK,35.1214,-77.8661
42900,Herrings Crossroads,OK,35.1214,-77.8661
42915,Herrings Crossroads,OK,35.1214,-77.8661
42929,Herrings Crossroads,OK,35.1214,-77.8661
42939,Herrings Crossroads,OK,35.1214,-77.8661
42956,Herrings Crossroads,OK,35.1214,-77.8661
42957,Herrings Crossroads,OK,35.1214,-77.8661
42978,Herrings Crossroads,OK,35.1214,-77.8661
42985,Herrings Crossroads,OK,35.1214,-77.8661
42987,Herrings Crossroads,OK,35.1214,-77.8661
43024,Herrings Crossroads,OK,35.1214,-77.8661
43064,Herrings Crossroads,OK,35.1214,-77.8661
43068,Herrings Crossroads,OK,35.1214,-77.8661
43075,Herrings Crossroads,OK,35.1214,-77.8661
43076,Herrings Crossroads,OK,35.1214,-77.8661
43077,Herrings Crossroads,OK,35.1214,-77.8661
43082,Herrings Crossroads,OK,35.1214,-77.8661
43085,Herrings Crossroads,OK,35.1214,-77.8661
43086,Herrings Crossroads,OK,35.1214,-77.8661
43087,Herrings Crossroads,OK,35.1214,-77.8661
43097,Herrings Crossroads,OK,35.1214,-77.8661
43102,Herrings Crossroads,OK,35.1214,-77.8661
43105,Herrings Crossroads,OK,35.1214,-77.8661
43124,Herrings Crossroads,OK,35.1214,-77.8661
43183,Herrings Crossroads,OK,35.1214,-77.8661
43186,Herrings Crossroads,OK,35.1214,-77.8661
43187,Herrings Crossroads,OK,35.1214,-77.8661
43190,Herrings Crossroads,OK,35.1214,-77.8661
43200,Herrings Crossroads,OK,35.1214,-77.8661
43235,Herrings Crossroads,OK,35.1214,-77.8661
43243,Herrings Crossroads,OK,35.1214,-77.8661
43244,Herrings Crossroads,OK,35.1214,-77.8661
43246,Herrings Crossroads,OK,35.1214,-77.8661
43307,Herrings Crossroads,OK,35.1214,-77.8661
43314,Herrings Crossroads,OK,35.1214,-77.8661
43323,Herrings Crossroads,OK,35.1214,-77.8661
43342,Herrings Crossroads,OK,35.1214,-77.8661
43359,Herrings Crossroads,OK,35.1214,-77.8661
43360,Herrings Crossroads,OK,35.1214,-77.8661
43424,Herrings Crossroads,OK,35.1214,-77.8661
43426,Herrings Crossroads,OK,35.1214,-77.8661
43433,Herrings Crossroads,OK,35.1214,-77.8661
43475,Herrings Crossroads,OK,35.1214,-77.8661
43476,Herrings Crossroads,OK,35.1214,-77.8661
43477,Herrings Crossroads,OK,35.1214,-77.8661
43491,Herrings Crossroads,OK,35.1214,-77.8661
43496,Herrings Crossroads,OK,35.1214,-77.8661
43497,Herrings Crossroads,OK,35.1214,-77.8661
43501,Herrings Crossroads,OK,35.1214,-77.8661
43520,Herrings Crossroads,OK,35.1214,-77.8661
43522,Herrings Crossroads,OK,35.1214,-77.8661
43523,Herrings Crossroads,OK,35.1214,-77.8661
43524,Herrings Crossroads,OK,35.1214,-77.8661
43525,Herrings Crossroads,OK,35.1214,-77.8661
43534,Herrings Crossroads,OK,35.1214,-77.8661
43578,Herrings Crossroads,OK,35.1214,-77.8661
43588,Herrings Crossroads,OK,35.1214,-77.8661
43597,Herrings Crossroads,OK,35.1214,-77.8661
43601,Herrings Crossroads,OK,35.1214,-77.8661
43623,Herrings Crossroads,OK,35.1214,-77.8661
43625,Herrings Crossroads,OK,35.1214,-77.8661
43628,Herrings Crossroads,OK,35.1214,-77.8661
43638,Herrings Crossroads,OK,35.1214,-77.8661
43639,Herrings Crossroads,OK,35.1214,-77.8661
43671,Herrings Crossroads,OK,35.1214,-77.8661
43685,Herrings Crossroads,OK,35.1214,-77.8661
43687,Herrings Crossroads,OK,35.1214,-77.8661
43688,Herrings Crossroads,OK,35.1214,-77.8661
43724,Herrings Crossroads,OK,35.1214,-77.8661
43725,Herrings Crossroads,OK,35.1214,-77.8661
43768,Herrings Crossroads,OK,35.1214,-77.8661
43770,Herrings Crossroads,OK,35.1214,-77.8661
43771,Herrings Crossroads,OK,35.1214,-77.8661
43774,Herrings Crossroads,OK,35.1214,-77.8661
43811,Herrings Crossroads,OK,35.1214,-77.8661
43837,Herrings Crossroads,OK,35.1214,-77.8661
43838,Herrings Crossroads,OK,35.1214,-77.8661
43845,Herrings Crossroads,OK,35.1214,-77.8661
43865,Herrings Crossroads,OK,35.1214,-77.8661
44,Enders,WV,35.3267,-92.2283
74,Enders,WV,35.3267,-92.2283
82,Enders,WV,35.3267,-92.2283
84,Enders,WV,35.3267,-92.2283
95,Enders,WV,35.3267,-92.2283
134,Enders,WV,35.3267,-92.2283
137,Enders,WV,35.3267,-92.2283
155,Enders,WV,35.3267,-92.2283
156,Enders,WV,35.3267,-92.2283
173,Enders,WV,35.3267,-92.2283
205,Enders,WV,35.3267,-92.2283
210,Enders,WV,35.3267,-92.2283
217,Enders,WV,35.3267,-92.2283
225,Enders,WV,35.3267,-92.2283
276,Enders,WV,35.3267,-92.2283
307,Enders,WV,35.3267,-92.2283
409,Enders,WV,35.3267,-92.2283
413,Enders,WV,35.3267,-92.2283
427,Enders,WV,35.3267,-92.2283
431,Enders,WV,35.3267,-92.2283
476,Enders,WV,35.3267,-92.2283
556,Enders,WV,35.3267,-92.2283
582,Enders,WV,35.3267,-92.2283
586,Enders,WV,35.3267,-92.2283
608,Enders,WV,35.3267,-92.2283
611,Enders,WV,35.3267,-92.2283
689,Enders,WV,35.3267,-92.2283
700,Enders,WV,35.3267,-92.2283
721,Enders,WV,35.3267,-92.2283
780,Enders,WV,35.3267,-92.2283
787,Enders,WV,35.3267,-92.2283
796,Enders,WV,35.3267,-92.2283
822,Enders,WV,35.3267,-92.2283
838,Enders,WV,35.3267,-92.2283
898,Enders,WV,35.3267,-92.2283
1020,Enders,WV,35.3267,-92.2283
1104,Enders,WV,35.3267,-92.2283
1135,Enders,WV,35.3267,-92.2283
1139,Enders,WV,35.3267,-92.2283
1140,Enders,WV,35.3267,-92.2283
1152,Enders,WV,35.3267,-92.2283
1154,Enders,WV,35.3267,-92.2283
1238,Enders,WV,35.3267,-92.2283
1244,Enders,WV,35.3267,-92.2283
1250,Enders,WV,35.3267,-92.2283
1282,Enders,WV,35.3267,-92.2283
1295,Enders,WV,35.3267,-92.2283
1310,Enders,WV,35.3267,-92.2283
1340,Enders,WV,35.3267,-92.2283
1346,Enders,WV,35.3267,-92.2283
1360,Enders,WV,35.3267,-92.2283
1363,Enders,WV,35.3267,-92.2283
1382,Enders,WV,35.3267,-92.2283
1435,Enders,WV,35.3267,-92.2283
1438,Enders,WV,35.3267,-92.2283
1447,Enders,WV,35.3267,-92.2283
1530,Enders,WV,35.3267,-92.2283
1558,Enders,WV,35.3267,-92.2283
1620,Enders,WV,35.3267,-92.2283
1629,Enders,WV,35.3267,-92.2283
1630,Enders,WV,35.3267,-92.2283
1677,Enders,WV,35.3267,-92.2283
1739,Enders,WV,35.3267,-92.2283
1748,Enders,WV,35.3267,-92.2283
1793,Enders,WV,35.3267,-92.2283
1794,Enders,WV,35.3267,-92.2283
1795,Enders,WV,35.3267,-92.2283
1814,Enders,WV,35.3267,-92.2283
1929,Enders,WV,35.3267,-92.2283
1932,Enders,WV,35.3267,-92.2283
1941,Enders,WV,35.3267,-92.2283
1945,Enders,WV,35.3267,-92.2283
2037,Enders,WV,35.3267,-92.2283
2045,Enders,WV,35.3267,-92.2283
2050,Enders,WV,35.3267,-92.2283
2100,Enders,WV,35.3267,-92.2283
2104,Enders,WV,35.3267,-92.2283
2160,Enders,WV,35.3267,-92.2283
2189,Enders,WV,35.3267,-92.2283
2204,Enders,WV,35.3267,-92.2283
2211,Enders,WV,35.3267,-92.2283
2212,Enders,WV,35.3267,-92.2283
2232,Enders,WV,35.3267,-92.2283
2244,Enders,WV,35.3267,-92.2283
2283,Enders,WV,35.3267,-92.2283
2295,Enders,WV,35.3267,-92.2283
2339,Enders,WV,35.3267,-92.2283
2340,Enders,WV,35.3267,-92.2283
2373,Enders,WV,35.3267,-92.2283
2379,Enders,WV,35.3267,-92.2283
2418,Enders,WV,35.3267,-92.2283
2577,Enders,WV,35.3267,-92.2283
2592,Enders,WV,35.3267,-92.2283
2593,Enders,WV,35.3267,-92.2283
2599,Enders,WV,35.3267,-92.2283
2676,Enders,WV,35.3267,-92.2283
2678,Enders,WV,35.3267,-92.2283
2721,Enders,WV,35.3267,-92.2283
2729,Enders,WV,35.3267,-92.2283
2732,Enders,WV,35.3267,-92.2283
2812,Enders,WV,35.3267,-92.2283
2821,Enders,WV,35.3267,-92.2283
2830,Enders,WV,35.3267,-92.2283
2837,Enders,WV,35.3267,-92.2283
2902,Enders,WV,35.3267,-92.2283
2903,Enders,WV,35.3267,-92.2283
2990,Enders,WV,35.3267,-92.2283
3007,Enders,WV,35.3267,-92.2283
3020,Enders,WV,35.3267,-92.2283
3025,Enders,WV,35.3267,-92.2283
3121,Enders,WV,35.3267,-92.2283
3123,Enders,WV,35.3267,-92.2283
3150,Enders,WV,35.3267,-92.2283
3161,Enders,WV,35.3267,-92.2283
3180,Enders,WV,35.3267,-92.2283
3195,Enders,WV,35.3267,-92.2283
3263,Enders,WV,35.3267,-92.2283
3282,Enders,WV,35.3267,-92.2283
3285,Enders,WV,35.3267,-92.2283
3302,Enders,WV,35.3267,-92.2283
3310,Enders,WV,35.3267,-92.2283
3327,Enders,WV,35.3267,-92.2283
3366,Enders,WV,35.3267,-92.2283
3381,Enders,WV,35.3267,-92.2283
3385,Enders,WV,35.3267,-92.2283
3406,Enders,WV,35.3267,-92.2283
3414,Enders,WV,35.3267,-92.2283
3425,Enders,WV,35.3267,-92.2283
3496,Enders,WV,35.3267,-92.2283
3503,Enders,WV,35.3267,-92.2283
3594,Enders,WV,35.3267,-92.2283
3651,Enders,WV,35.3267,-92.2283
3656,Enders,WV,35.3267,-92.2283
3697,Enders,WV,35.3267,-92.2283
3760,Enders,WV,35.3267,-92.2283
3770,Enders,WV,35.3267,-92.2283
3804,Enders,WV,35.3267,-92.2283
3835,Enders,WV,35.3267,-92.2283
3848,Enders,WV,35.3267,-92.2283
3885,Enders,WV,35.3267,-92.2283
3892,Enders,WV,35.3267,-92.2283
3902,Enders,WV,35.3267,-92.2283
3907,Enders,WV,35.3267,-92.2283
3924,Enders,WV,35.3267,-92.2283
3948,Enders,WV,35.3267,-92.2283
3953,Enders,WV,35.3267,-92.2283
4040,Enders,WV,35.3267,-92.2283
4118,Enders,WV,35.3267,-92.2283
4124,Enders,WV,35.3267,-92.2283
4146,Enders,WV,35.3267,-92.2283
4164,Enders,WV,35.3267,-92.2283
4172,Enders,WV,35.3267,-92.2283
4186,Enders,WV,35.3267,-92.2283
4239,Enders,WV,35.3267,-92.2283
4267,Enders,WV,35.3267,-92.2283
4291,Enders,WV,35.3267,-92.2283
4307,Enders,WV,35.3267,-92.2283
4311,Enders,WV,35.3267,-92.2283
4367,Enders,WV,35.3267,-92.2283
4389,Enders,WV,35.3267,-92.2283
4461,Enders,WV,35.3267,-92.2283
4466,Enders,WV,35.3267,-92.2283
4492,Enders,WV,35.3267,-92.2283
4543,Enders,WV,35.3267,-92.2283
4548,Enders,WV,35.3267,-92.2283
4668,Enders,WV,35.3267,-92.2283
4731,Enders,WV,35.3267,-92.2283
4806,Enders,WV,35.3267,-92.2283
4836,Enders,WV,35.3267,-92.2283
4927,Enders,WV,35.3267,-92.2283
4937,Enders,WV,35.3267,-92.2283
4938,Enders,WV,35.3267,-92.2283
5000,Enders,WV,35.3267,-92.2283
5001,Enders,WV,35.3267,-92.2283
5113,Enders,WV,35.3267,-92.2283
5116,Enders,WV,35.3267,-92.2283
5124,Enders,WV,35.3267,-92.2283
5182,Enders,WV,35.3267,-92.2283
5231,Enders,WV,35.3267,-92.2283
5287,Enders,WV,35.3267,-92.2283
5353,Enders,WV,35.3267,-92.2283
5406,Enders,WV,35.3267,-92.2283
